5;bunker;2859.00;9.70;1848.00;0.20;0
5;bunker;2829.00;9.70;1859.00;3.22;0
5;bunker;2860.00;9.70;1860.00;5.88;0
5;bunker;2827.00;9.70;1861.00;2.26;0
5;bunker;2847.00;9.70;1849.00;0.11;0
5;bunker;2861.00;9.70;1850.00;1.67;0
5;bunker;2839.00;9.70;1857.00;5.79;0
5;bunker;2865.00;9.70;1860.00;0.71;0
5;bunker;2853.00;9.70;1860.00;4.83;0
5;coastal_bunker;2831.00;9.50;1864.00;-2.36;0
5;coastal_bunker;2827.00;9.70;1862.00;-3.61;0
5;dockyard;2831.00;9.70;1863.00;-2.36;0
5;anti_air_building;2859.00;9.70;1849.00;2.17;0
5;anti_air_building;2862.00;9.70;1849.00;3.38;0
5;anti_air_building;2861.00;9.70;1860.00;1.22;0
5;synthetic_refinery;2842.00;9.70;1849.00;5.34;0
5;fuel_silo;2836.00;9.70;1846.00;5.45;0
5;radar_station;2846.00;9.70;1853.00;4.25;0
5;rocket_site;2871.00;9.70;1853.00;5.95;0
5;nuclear_reactor;2819.00;9.70;1853.00;2.33;0
6;arms_factory;2611.00;9.70;1793.00;0.99;0
6;arms_factory;2590.00;9.70;1792.00;0.04;0
6;arms_factory;2613.00;9.70;1793.00;5.72;0
6;industrial_complex;2615.00;9.70;1792.00;4.76;0
6;industrial_complex;2594.00;9.70;1791.00;2.71;0
6;industrial_complex;2592.00;9.70;1795.00;0.55;0
6;industrial_complex;2608.00;9.70;1793.00;3.21;0
6;naval_base;2588.00;9.70;1794.00;-2.68;8621
6;naval_base;2594.00;9.70;1797.00;-2.16;8621
6;bunker;2590.00;9.70;1794.00;3.22;0
6;bunker;2598.00;9.70;1793.00;2.26;0
6;bunker;2606.00;9.70;1791.00;1.67;0
6;bunker;2602.00;9.70;1787.00;5.79;0
6;coastal_bunker;2590.00;9.70;1795.00;-2.68;0
6;coastal_bunker;2594.00;9.70;1797.00;-2.16;0
6;dockyard;2595.00;9.50;1798.00;-2.16;0
6;anti_air_building;2589.00;9.70;1794.00;5.34;0
6;synthetic_refinery;2610.00;9.70;1792.00;5.45;0
6;fuel_silo;2598.00;9.70;1787.00;3.29;0
6;radar_station;2610.00;9.70;1793.00;0.90;0
7;arms_factory;2618.00;9.70;1820.00;3.66;0
7;arms_factory;2622.00;9.70;1814.00;0.04;0
7;arms_factory;2613.00;9.70;1813.00;2.70;0
7;arms_factory;2620.00;9.70;1828.00;5.72;0
7;arms_factory;2620.00;9.70;1826.00;0.64;0
7;arms_factory;2617.00;9.70;1809.00;4.76;0
7;industrial_complex;2620.00;9.70;1812.00;2.61;0
7;industrial_complex;2617.00;9.70;1811.00;2.71;0
7;industrial_complex;2620.00;9.70;1816.00;0.55;0
7;industrial_complex;2621.00;9.70;1814.00;3.21;0
7;industrial_complex;2615.00;9.70;1812.00;4.77;0
7;industrial_complex;2619.00;9.70;1828.00;1.16;0
7;air_base;2616.00;9.70;1816.00;5.28;0
7;naval_base;2619.00;9.50;1835.00;-3.14;2752
7;naval_base;2611.00;9.50;1814.00;-2.16;2775
7;naval_base;2616.00;9.50;1824.00;-2.36;2775
7;naval_base;2611.00;9.70;1809.00;-1.57;8621
7;bunker;2616.00;9.70;1817.00;0.11;0
7;bunker;2616.00;9.70;1812.00;1.67;0
7;bunker;2614.00;9.70;1809.00;5.79;0
7;bunker;2619.00;9.70;1830.00;0.71;0
7;bunker;2621.00;9.70;1826.00;4.83;0
7;coastal_bunker;2614.00;9.50;1818.00;-2.36;0
7;coastal_bunker;2613.00;9.50;1816.00;-2.16;0
7;coastal_bunker;2621.00;9.50;1838.00;-3.14;0
7;coastal_bunker;2612.00;9.50;1810.00;-1.57;0
7;dockyard;2611.00;9.50;1814.00;-2.16;0
7;anti_air_building;2621.00;9.70;1823.00;1.22;0
7;anti_air_building;2614.00;9.70;1815.00;5.34;0
7;anti_air_building;2619.00;9.70;1813.00;5.45;0
7;synthetic_refinery;2619.00;9.70;1811.00;3.29;0
7;fuel_silo;2620.00;9.70;1810.00;5.95;0
7;radar_station;2617.00;9.70;1823.00;3.84;0
7;rocket_site;2618.00;9.70;1825.00;3.89;0
7;nuclear_reactor;2619.00;9.70;1823.00;1.73;0
8;arms_factory;2637.00;9.70;1767.00;2.70;0
8;arms_factory;2637.00;9.70;1765.00;5.72;0
8;arms_factory;2634.00;9.70;1771.00;0.64;0
8;arms_factory;2636.00;9.70;1765.00;4.76;0
8;arms_factory;2636.00;9.70;1773.00;2.61;0
8;arms_factory;2641.00;9.70;1767.00;2.71;0
8;industrial_complex;2636.00;9.70;1764.00;0.55;0
8;industrial_complex;2635.00;9.70;1769.00;3.21;0
8;industrial_complex;2635.00;9.70;1767.00;4.77;0
8;industrial_complex;2636.00;9.70;1770.00;1.16;0
8;industrial_complex;2634.00;9.70;1767.00;5.28;0
8;industrial_complex;2640.00;9.73;1764.00;0.20;0
8;air_base;2640.00;9.70;1767.00;3.22;0
8;bunker;2635.00;9.70;1766.00;5.88;0
8;anti_air_building;2635.00;9.70;1772.00;2.26;0
8;anti_air_building;2638.00;9.70;1767.00;0.11;0
8;anti_air_building;2636.00;9.95;1763.00;1.67;0
8;synthetic_refinery;2637.00;9.70;1768.00;5.79;0
8;fuel_silo;2639.00;9.70;1766.00;0.71;0
8;radar_station;2638.00;9.70;1768.00;5.47;0
8;rocket_site;2637.00;9.70;1766.00;0.11;0
8;nuclear_reactor;2637.00;9.70;1764.00;2.78;0
9;arms_factory;2772.00;9.75;1770.00;0.64;0
9;arms_factory;2762.00;9.70;1784.00;4.76;0
9;arms_factory;2781.00;9.70;1779.00;2.61;0
9;arms_factory;2783.00;9.70;1777.00;2.71;0
9;arms_factory;2767.00;10.12;1766.00;0.55;0
9;arms_factory;2771.00;10.20;1765.00;3.21;0
9;industrial_complex;2769.00;9.85;1770.00;4.77;0
9;industrial_complex;2753.00;9.70;1777.00;1.16;0
9;industrial_complex;2755.00;9.70;1776.00;5.28;0
9;industrial_complex;2748.00;9.73;1763.00;0.20;0
9;industrial_complex;2759.00;9.93;1767.00;3.22;0
9;industrial_complex;2738.00;9.88;1765.00;5.88;0
9;air_base;2738.00;10.07;1764.00;2.26;0
9;bunker;2739.00;11.00;1763.00;0.11;0
9;bunker;2763.00;9.70;1778.00;1.67;0
9;bunker;2751.00;10.07;1759.00;5.79;0
9;bunker;2747.00;9.90;1773.00;0.71;0
9;bunker;2749.00;9.78;1765.00;4.83;0
9;bunker;2749.00;9.70;1777.00;0.11;0
9;bunker;2770.00;9.70;1781.00;2.78;0
9;bunker;2777.00;9.70;1776.00;5.44;0
9;bunker;2767.00;10.38;1764.00;2.17;0
9;bunker;2780.00;9.70;1775.00;3.38;0
9;bunker;2756.00;9.93;1769.00;1.22;0
9;bunker;2763.00;9.70;1781.00;5.34;0
9;bunker;2754.00;9.70;1776.00;5.45;0
9;bunker;2775.00;9.88;1773.00;3.29;0
9;anti_air_building;2770.00;9.75;1773.00;5.95;0
9;anti_air_building;2762.00;9.70;1773.00;2.33;0
9;anti_air_building;2750.00;9.80;1768.00;3.89;0
9;synthetic_refinery;2751.00;9.73;1767.00;1.73;0
9;fuel_silo;2776.00;10.05;1770.00;4.40;0
9;radar_station;2761.00;9.80;1769.00;2.31;0
9;rocket_site;2766.00;9.70;1783.00;2.34;0
9;nuclear_reactor;2783.00;9.70;1778.00;0.18;0
10;arms_factory;2857.00;9.70;1813.00;2.61;0
10;arms_factory;2842.00;9.70;1820.00;2.71;0
10;arms_factory;2868.00;9.70;1821.00;0.55;0
10;arms_factory;2837.00;9.70;1809.00;3.21;0
10;arms_factory;2844.00;9.70;1803.00;4.77;0
10;arms_factory;2841.00;9.73;1816.00;1.16;0
10;industrial_complex;2839.00;9.70;1806.00;5.28;0
10;industrial_complex;2857.00;9.70;1810.00;0.20;0
10;industrial_complex;2846.00;9.70;1819.00;3.22;0
10;industrial_complex;2862.00;9.70;1819.00;5.88;0
10;industrial_complex;2849.00;9.70;1809.00;2.26;0
10;industrial_complex;2854.00;9.70;1817.00;0.11;0
10;air_base;2840.00;9.70;1814.00;1.67;0
10;bunker;2839.00;9.88;1802.00;5.79;0
10;bunker;2844.00;9.70;1813.00;0.71;0
10;bunker;2839.00;9.70;1813.00;4.83;0
10;bunker;2861.00;9.70;1817.00;0.11;0
10;bunker;2864.00;9.70;1818.00;2.78;0
10;bunker;2832.00;9.70;1816.00;5.44;0
10;bunker;2851.00;9.70;1806.00;2.17;0
10;bunker;2854.00;9.70;1821.00;3.38;0
10;bunker;2840.00;9.85;1803.00;1.22;0
10;anti_air_building;2851.00;9.70;1813.00;5.34;0
10;anti_air_building;2868.00;9.70;1821.00;5.45;0
10;anti_air_building;2847.00;9.70;1806.00;3.29;0
10;synthetic_refinery;2846.00;9.70;1805.00;5.95;0
10;fuel_silo;2842.00;9.73;1816.00;2.33;0
10;radar_station;2851.00;9.70;1813.00;0.14;0
10;rocket_site;2853.00;9.70;1813.00;1.73;0
10;nuclear_reactor;2838.00;9.70;1808.00;4.40;0
11;arms_factory;2900.00;9.70;1869.00;3.21;0
11;arms_factory;2900.00;9.90;1881.00;1.16;0
11;arms_factory;2893.00;9.70;1864.00;5.28;0
11;arms_factory;2897.00;9.70;1889.00;0.20;0
11;industrial_complex;2901.00;9.70;1884.00;2.26;0
11;bunker;2901.00;9.70;1868.00;4.83;0
11;bunker;2892.00;9.70;1871.00;0.11;0
11;bunker;2896.00;9.70;1890.00;2.78;0
11;bunker;2901.00;9.85;1881.00;5.44;0
11;radar_station;2898.00;9.70;1882.00;4.49;0
11;rocket_site;2898.00;9.70;1883.00;5.50;0
12;arms_factory;2917.00;10.28;1939.00;4.77;0
12;industrial_complex;2922.00;9.70;1931.00;4.83;0
12;naval_base;2896.00;9.50;1941.00;-1.57;1885
12;bunker;2912.00;9.70;1934.00;2.33;0
12;bunker;2925.00;9.70;1924.00;2.34;0
12;bunker;2907.00;9.70;1932.00;2.84;0
12;bunker;2918.00;9.70;1926.00;2.24;0
12;bunker;2898.00;9.70;1935.00;3.45;0
12;coastal_bunker;2895.00;9.50;1939.00;-1.57;0
12;dockyard;2896.00;9.70;1940.00;-1.57;0
12;anti_air_building;2921.00;9.70;1929.00;3.96;0
12;anti_air_building;2902.00;9.70;1941.00;1.80;0
12;anti_air_building;2914.00;9.70;1933.00;4.46;0
13;arms_factory;2899.00;9.70;1958.00;0.20;0
13;arms_factory;2888.00;9.70;1960.00;2.26;0
13;industrial_complex;2901.00;9.70;1957.00;1.67;0
13;industrial_complex;2907.00;9.70;1956.00;5.79;0
13;industrial_complex;2890.00;9.70;1959.00;4.83;0
13;air_base;2903.00;9.70;1956.00;5.44;0
13;naval_base;2892.00;9.50;1951.00;-0.32;1885
13;naval_base;2898.00;9.50;1949.00;-1.37;1885
13;naval_base;2885.00;9.50;1962.00;-0.79;1885
13;bunker;2901.00;9.70;1953.00;4.40;0
13;bunker;2894.00;9.70;1960.00;0.18;0
13;bunker;2901.00;9.70;1965.00;2.84;0
13;bunker;2906.00;9.70;1949.00;5.50;0
13;bunker;2907.00;9.70;1961.00;2.24;0
13;bunker;2893.00;9.70;1957.00;1.29;0
13;coastal_bunker;2886.00;9.50;1961.00;-0.79;0
13;coastal_bunker;2898.00;9.50;1954.00;-0.32;0
13;coastal_bunker;2897.00;9.50;1944.00;-1.37;0
13;anti_air_building;2897.00;9.70;1955.00;5.08;0
13;anti_air_building;2912.00;9.70;1961.00;2.92;0
13;fuel_silo;2901.00;9.70;1957.00;1.96;0
13;radar_station;2896.00;9.70;1963.00;0.10;0
13;rocket_site;2894.00;9.70;1955.00;6.19;0
13;nuclear_reactor;2890.00;9.70;1959.00;4.03;0
14;arms_factory;2494.00;9.70;1734.00;3.22;0
14;arms_factory;2496.00;9.70;1741.00;5.88;0
14;arms_factory;2514.00;9.70;1740.00;2.26;0
14;arms_factory;2505.00;9.73;1742.00;0.11;0
14;arms_factory;2513.00;9.70;1733.00;1.67;0
14;arms_factory;2492.00;9.70;1732.00;5.79;0
14;industrial_complex;2501.00;9.70;1738.00;0.71;0
14;industrial_complex;2500.00;9.70;1744.00;4.83;0
14;industrial_complex;2500.00;9.70;1733.00;0.11;0
14;industrial_complex;2506.00;9.70;1732.00;2.78;0
14;industrial_complex;2524.00;9.70;1735.00;5.44;0
14;industrial_complex;2510.00;9.70;1740.00;2.17;0
14;air_base;2501.00;9.73;1742.00;3.38;0
14;naval_base;2507.00;9.70;1716.00;0.00;8546
14;naval_base;2494.00;9.50;1731.00;-1.25;4885
14;naval_base;2504.00;9.50;1749.00;-2.36;2381
14;naval_base;2522.00;9.70;1742.00;-3.14;2871
14;naval_base;2512.00;9.50;1723.00;-0.79;8546
14;naval_base;2481.00;9.50;1740.00;-0.79;4885
14;naval_base;2516.00;9.50;1745.00;-3.39;2871
14;bunker;2510.00;9.70;1728.00;1.73;0
14;bunker;2509.00;9.70;1732.00;4.40;0
14;bunker;2516.00;9.70;1723.00;0.78;0
14;bunker;2518.00;9.70;1736.00;2.34;0
14;bunker;2524.00;9.70;1734.00;0.18;0
14;bunker;2503.00;9.70;1744.00;2.84;0
14;bunker;2492.00;9.70;1735.00;5.50;0
14;bunker;2497.00;9.80;1740.00;2.24;0
14;bunker;2493.00;9.70;1737.00;3.45;0
14;bunker;2512.00;9.70;1741.00;1.29;0
14;coastal_bunker;2517.00;9.50;1745.00;-3.39;0
14;coastal_bunker;2490.00;9.50;1736.00;-0.79;0
14;coastal_bunker;2502.00;9.50;1728.00;0.00;0
14;coastal_bunker;2489.00;9.50;1731.00;-1.25;0
14;coastal_bunker;2524.00;9.70;1742.00;-3.14;0
14;coastal_bunker;2508.00;9.70;1747.00;-4.04;0
14;coastal_bunker;2513.00;9.50;1724.00;-0.79;0
14;dockyard;2506.00;9.70;1748.00;-4.04;0
14;anti_air_building;2512.00;9.70;1727.00;6.03;0
14;anti_air_building;2510.00;9.70;1743.00;2.41;0
14;anti_air_building;2496.00;10.03;1739.00;0.25;0
14;synthetic_refinery;2511.00;9.70;1735.00;1.45;0
14;fuel_silo;2498.00;9.70;1733.00;4.47;0
14;radar_station;2505.00;9.70;1733.00;2.04;0
14;rocket_site;2505.00;9.70;1746.00;3.52;0
14;nuclear_reactor;2501.00;9.73;1736.00;5.08;0
15;arms_factory;2540.00;10.10;1745.00;2.26;0
15;arms_factory;2570.00;9.70;1757.00;0.11;0
15;arms_factory;2538.00;9.95;1746.00;1.67;0
15;arms_factory;2572.00;9.70;1758.00;5.79;0
15;arms_factory;2531.00;9.70;1748.00;0.71;0
15;arms_factory;2574.00;9.70;1759.00;4.83;0
15;industrial_complex;2545.00;9.70;1752.00;0.11;0
15;industrial_complex;2573.00;9.70;1768.00;2.78;0
15;industrial_complex;2546.00;9.70;1753.00;5.44;0
15;industrial_complex;2567.00;9.70;1769.00;2.17;0
15;industrial_complex;2528.00;9.70;1760.00;3.38;0
15;industrial_complex;2557.00;10.03;1745.00;1.22;0
15;air_base;2530.00;9.70;1761.00;5.34;0
15;naval_base;2547.00;9.70;1757.00;-3.39;2847
15;naval_base;2567.00;9.50;1771.00;-2.82;12389
15;naval_base;2528.00;9.70;1765.00;-3.39;2847
15;naval_base;2534.00;9.70;1758.00;-3.14;2847
15;naval_base;2558.00;9.70;1768.00;-3.39;12389
15;naval_base;2529.00;9.50;1748.00;-1.89;2871
15;naval_base;2553.00;9.70;1759.00;-2.90;2847
15;bunker;2554.00;9.70;1750.00;0.78;0
15;bunker;2554.00;9.70;1763.00;2.34;0
15;bunker;2574.00;9.75;1764.00;0.18;0
15;bunker;2560.00;9.70;1754.00;2.84;0
15;bunker;2542.00;9.70;1756.00;5.50;0
15;bunker;2531.00;9.70;1759.00;2.24;0
15;bunker;2543.00;9.80;1750.00;3.45;0
15;bunker;2568.00;9.70;1764.00;1.29;0
15;bunker;2559.00;9.98;1748.00;2.85;0
15;bunker;2556.00;9.70;1758.00;5.51;0
15;bunker;2536.00;9.70;1751.00;1.90;0
15;bunker;2565.00;9.70;1753.00;6.02;0
15;bunker;2564.00;9.70;1768.00;6.12;0
15;bunker;2537.00;9.70;1758.00;3.96;0
15;bunker;2531.00;9.70;1743.00;1.80;0
15;coastal_bunker;2531.00;9.50;1745.00;-1.89;0
15;coastal_bunker;2553.00;9.70;1759.00;-2.90;0
15;coastal_bunker;2560.00;9.70;1769.00;-3.39;0
15;coastal_bunker;2526.00;9.50;1759.00;-3.39;0
15;coastal_bunker;2548.00;9.70;1757.00;-3.39;0
15;coastal_bunker;2537.00;9.70;1759.00;-3.14;0
15;coastal_bunker;2572.00;9.70;1774.00;-2.82;0
15;dockyard;2536.00;9.50;1759.00;-3.14;0
15;anti_air_building;2559.00;9.95;1745.00;5.08;0
15;anti_air_building;2543.00;9.70;1755.00;2.92;0
15;anti_air_building;2559.00;10.03;1746.00;5.58;0
15;synthetic_refinery;2529.00;9.70;1763.00;1.96;0
15;fuel_silo;2559.00;10.15;1747.00;4.98;0
15;radar_station;2551.00;9.70;1756.00;3.04;0
15;rocket_site;2543.00;9.73;1749.00;4.03;0
15;nuclear_reactor;2531.00;9.70;1750.00;0.41;0
16;arms_factory;2577.00;9.70;1743.00;1.67;0
16;arms_factory;2571.00;9.70;1745.00;5.79;0
16;arms_factory;2578.00;9.70;1751.00;0.71;0
16;arms_factory;2572.00;9.70;1738.00;4.83;0
16;arms_factory;2570.00;9.70;1739.00;0.11;0
16;arms_factory;2574.00;9.70;1746.00;2.78;0
16;industrial_complex;2597.00;9.70;1749.00;5.44;0
16;industrial_complex;2580.00;9.70;1739.00;2.17;0
16;industrial_complex;2578.00;9.70;1741.00;3.38;0
16;industrial_complex;2569.00;9.70;1746.00;1.22;0
16;industrial_complex;2578.00;9.70;1752.00;5.34;0
16;industrial_complex;2571.00;9.70;1737.00;5.45;0
16;air_base;2585.00;9.70;1743.00;3.29;0
16;bunker;2578.00;9.70;1746.00;5.95;0
16;bunker;2589.00;9.70;1747.00;2.33;0
16;bunker;2592.00;9.70;1750.00;3.89;0
16;bunker;2582.00;9.70;1750.00;1.73;0
16;bunker;2573.00;9.70;1743.00;4.40;0
16;bunker;2578.00;9.70;1739.00;0.78;0
16;bunker;2579.00;9.70;1754.00;2.34;0
16;bunker;2597.00;9.70;1749.00;0.18;0
16;bunker;2591.00;9.70;1738.00;2.84;0
16;anti_air_building;2581.00;9.70;1748.00;5.50;0
16;anti_air_building;2587.00;9.70;1738.00;2.24;0
16;anti_air_building;2589.00;9.70;1753.00;3.45;0
16;synthetic_refinery;2592.00;9.70;1744.00;1.29;0
16;fuel_silo;2576.00;9.70;1751.00;2.85;0
16;radar_station;2581.00;9.70;1745.00;1.09;0
16;rocket_site;2584.00;9.70;1742.00;1.90;0
16;nuclear_reactor;2566.00;9.85;1741.00;6.02;0
17;arms_factory;2643.00;9.93;1723.00;0.71;0
17;arms_factory;2638.00;10.60;1737.00;4.83;0
17;arms_factory;2640.00;10.07;1717.00;0.11;0
17;arms_factory;2633.00;9.73;1723.00;2.78;0
17;arms_factory;2642.00;9.70;1724.00;5.44;0
17;arms_factory;2634.00;10.03;1728.00;2.17;0
17;industrial_complex;2644.00;10.23;1736.00;3.38;0
17;industrial_complex;2644.00;12.23;1729.00;1.22;0
17;industrial_complex;2647.00;10.15;1720.00;5.34;0
17;industrial_complex;2637.00;9.85;1717.00;5.45;0
17;industrial_complex;2646.00;12.75;1728.00;3.29;0
17;industrial_complex;2635.00;9.70;1722.00;5.95;0
17;air_base;2636.00;11.05;1739.00;2.33;0
17;bunker;2628.00;10.60;1727.00;3.89;0
17;bunker;2645.00;12.73;1730.00;1.73;0
17;bunker;2637.00;9.93;1707.00;4.40;0
17;bunker;2637.00;9.98;1744.00;0.78;0
17;bunker;2632.00;10.85;1734.00;2.34;0
17;bunker;2639.00;10.90;1712.00;0.18;0
17;bunker;2641.00;9.70;1724.00;2.84;0
17;bunker;2642.00;10.55;1737.00;5.50;0
17;bunker;2645.00;10.35;1737.00;2.24;0
17;bunker;2638.00;9.70;1719.00;3.45;0
17;anti_air_building;2633.00;9.73;1712.00;1.29;0
17;anti_air_building;2632.00;10.43;1728.00;2.85;0
17;anti_air_building;2638.00;9.98;1715.00;5.51;0
17;synthetic_refinery;2635.00;11.15;1734.00;1.90;0
17;fuel_silo;2636.00;10.80;1738.00;6.02;0
17;radar_station;2640.00;10.15;1728.00;3.26;0
17;rocket_site;2647.00;11.48;1727.00;3.96;0
17;nuclear_reactor;2640.00;9.70;1725.00;1.80;0
18;arms_factory;2609.00;9.70;1735.00;0.11;0
18;arms_factory;2614.00;9.70;1760.00;2.78;0
18;arms_factory;2629.00;9.78;1757.00;5.44;0
18;arms_factory;2616.00;9.70;1759.00;2.17;0
18;arms_factory;2613.00;9.70;1737.00;3.38;0
18;arms_factory;2613.00;9.70;1749.00;1.22;0
18;industrial_complex;2626.00;10.28;1743.00;5.34;0
18;industrial_complex;2617.00;10.12;1768.00;5.45;0
18;industrial_complex;2620.00;9.70;1744.00;3.29;0
18;industrial_complex;2629.00;9.73;1751.00;5.95;0
18;industrial_complex;2622.00;9.75;1754.00;2.33;0
18;industrial_complex;2612.00;9.70;1758.00;3.89;0
